TIME,TOTAL_CPU,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encounter?patient=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/concept?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/obs?patient=,POST //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encountertype?q=,DELETE //192.168.165.219:8080/openmrs/ws/rest/v1/person
2019-09-28 07:53:09+00:00,52.16,5,6,5,9,2,5,2,0
2019-09-28 07:53:39+00:00,51.92,7,6,3,1,2,1,0,1
2019-09-28 07:54:09+00:00,51.73,1,3,4,10,1,7,0,1
2019-09-28 07:54:39+00:00,51.65,4,4,3,4,2,2,3,0
2019-09-28 07:55:09+00:00,51.37,5,2,1,7,0,4,2,0
2019-09-28 07:55:39+00:00,51.19,4,6,3,6,1,3,1,3
2019-09-28 07:56:09+00:00,52.08,7,3,3,13,5,8,8,10
2019-09-28 07:56:39+00:00,52.73,10,3,5,19,2,12,6,9
2019-09-28 07:57:09+00:00,64.44,23,11,16,64,9,62,35,18
2019-09-28 07:57:39+00:00,79.36,5,4,4,1,0,4,1,1
2019-09-28 07:58:09+00:00,68.36,63,65,54,72,24,88,29,27
2019-09-28 07:58:39+00:00,55.23,10,5,5,12,1,14,5,5
2019-09-28 07:59:09+00:00,53.63,12,4,7,6,3,8,6,9
2019-09-28 07:59:39+00:00,54.03,11,5,3,10,0,8,7,11
2019-09-28 08:00:09+00:00,54.46,11,14,4,12,3,17,5,10
2019-09-28 08:00:39+00:00,54.35,12,8,7,14,2,11,3,8
2019-09-28 08:01:09+00:00,55.48,5,9,6,10,5,25,7,6
2019-09-28 08:01:39+00:00,55.24,14,7,5,1,3,5,5,1
2019-09-28 08:02:09+00:00,55.57,7,7,3,11,3,6,6,9
2019-09-28 08:02:39+00:00,75.09,53,34,16,55,5,70,59,26
2019-09-28 08:03:09+00:00,73.62,0,2,1,7,0,6,2,2
2019-09-28 08:03:39+00:00,57.72,47,50,50,71,26,79,62,40
2019-09-28 08:04:09+00:00,64.91,36,15,28,61,9,54,86,30
2019-09-28 08:04:39+00:00,64.64,21,7,20,27,2,38,53,10
2019-09-28 08:05:09+00:00,55.73,2,3,5,7,2,9,7,3
2019-09-28 08:05:39+00:00,54.54,7,4,5,8,1,6,19,10
2019-09-28 08:06:09+00:00,72.92,10,9,26,40,7,31,36,18
2019-09-28 08:06:39+00:00,86.61,65,21,46,92,25,80,84,40
2019-09-28 08:07:09+00:00,87.63,54,14,54,50,16,54,103,28
2019-09-28 08:07:39+00:00,79.08,57,29,52,53,14,48,91,31
2019-09-28 08:08:09+00:00,84.63,79,38,54,61,27,51,109,18
2019-09-28 08:08:39+00:00,79.12,18,22,18,12,23,39,10,11
2019-09-28 08:09:09+00:00,64.8,31,29,33,75,22,73,6,28
2019-09-28 08:09:39+00:00,53.59,4,5,7,19,4,14,1,5
2019-09-28 08:10:09+00:00,55.08,5,9,4,18,7,10,5,6
2019-09-28 08:10:39+00:00,53.81,8,5,4,10,4,6,6,2
2019-09-28 08:11:09+00:00,53.91,4,4,4,11,3,6,2,2
2019-09-28 08:11:39+00:00,53.91,5,7,2,11,5,11,2,2
2019-09-28 08:12:09+00:00,54.05,7,3,0,7,3,1,2,3
2019-09-28 08:12:39+00:00,53.52,7,4,5,12,4,10,3,2
2019-09-28 08:13:09+00:00,54.09,7,11,6,22,5,15,4,7
2019-09-28 08:13:39+00:00,51.7,13,3,9,22,5,11,14,3
2019-09-28 08:14:09+00:00,54.17,20,11,13,53,10,28,28,14
2019-09-28 08:14:39+00:00,55.09,28,19,5,18,1,34,29,28
2019-09-28 08:15:09+00:00,55.48,14,9,0,7,1,27,3,9
2019-09-28 08:15:39+00:00,55.9,6,3,0,3,0,8,2,2
2019-09-28 08:16:09+00:00,59.52,0,1,0,0,0,0,0,0
2019-09-28 08:16:39+00:00,55.74,10,13,8,6,5,20,4,0
2019-09-28 08:17:09+00:00,55.19,3,1,6,4,4,13,8,1
2019-09-28 08:17:39+00:00,55.82,0,0,9,4,2,6,3,5
2019-09-28 08:18:09+00:00,64.22,34,33,26,40,31,40,11,14
2019-09-28 08:18:39+00:00,53.38,7,6,3,3,6,2,3,0
2019-09-28 08:19:09+00:00,52.95,11,8,3,6,5,9,1,0
2019-09-28 08:19:39+00:00,52.9,5,12,3,2,4,3,1,0
2019-09-28 08:20:09+00:00,52.62,4,7,4,3,3,5,1,0
2019-09-28 08:20:39+00:00,52.26,7,8,4,22,4,9,5,2
2019-09-28 08:21:09+00:00,51.71,13,5,6,21,3,18,9,9
2019-09-28 08:21:39+00:00,52.74,14,10,6,15,7,16,6,13
2019-09-28 08:22:09+00:00,53.11,22,14,7,27,4,36,9,16
2019-09-28 08:22:39+00:00,55.65,23,14,4,42,4,34,19,21
2019-09-28 08:23:09+00:00,53.83,10,4,2,17,4,15,5,9
2019-09-28 08:23:39+00:00,55.2,5,3,0,14,3,9,3,5
2019-09-28 08:24:09+00:00,55.61,0,0,0,0,0,0,0,0
2019-09-28 08:24:39+00:00,69.34,3,3,0,0,3,3,0,0
2019-09-28 08:25:09+00:00,44.36,48,63,40,34,30,47,35,12
2019-09-28 08:25:39+00:00,51.09,3,5,1,3,1,5,7,0
2019-09-28 08:26:09+00:00,50.4,5,4,3,1,0,5,3,1
2019-09-28 08:26:39+00:00,50.05,2,7,3,3,5,4,3,0
2019-09-28 08:27:09+00:00,50.14,3,5,5,0,2,4,4,0
2019-09-28 08:27:39+00:00,50.9,8,6,3,3,5,6,5,1
2019-09-28 08:28:09+00:00,51.2,7,8,4,3,2,5,9,0
2019-09-28 08:28:39+00:00,50.85,8,5,1,6,1,4,8,6
2019-09-28 08:29:09+00:00,50.56,6,6,8,3,2,6,12,3
2019-09-28 08:29:39+00:00,51.03,6,4,3,5,0,7,11,7
2019-09-28 08:30:09+00:00,51.11,10,14,6,12,2,18,18,10
2019-09-28 08:30:39+00:00,52.45,15,8,12,11,1,7,19,8
2019-09-28 08:31:09+00:00,53.39,1,1,0,0,0,0,0,0
2019-09-28 08:31:39+00:00,56.62,0,0,7,2,0,1,2,0
2019-09-28 08:32:09+00:00,50.93,0,0,0,0,0,1,0,0
2019-09-28 08:32:39+00:00,46.79,51,54,30,46,27,34,25,8
2019-09-28 08:33:09+00:00,51.58,5,5,4,4,2,5,1,0
2019-09-28 08:33:39+00:00,52.02,6,10,4,6,3,6,6,0
2019-09-28 08:34:09+00:00,51.89,2,5,4,4,6,6,4,0
2019-09-28 08:34:39+00:00,51.23,8,5,1,2,0,5,3,0
2019-09-28 08:35:09+00:00,51.41,7,5,2,4,4,2,2,1
2019-09-28 08:35:39+00:00,50.79,6,4,1,2,3,2,3,0
2019-09-28 08:36:09+00:00,50.61,5,6,0,1,0,2,1,0
2019-09-28 08:36:39+00:00,49.82,3,0,2,4,3,3,7,0
2019-09-28 08:37:09+00:00,49.59,3,1,3,9,2,5,5,2
2019-09-28 08:37:39+00:00,50.21,9,5,0,5,3,5,5,2
2019-09-28 08:38:09+00:00,49.87,10,10,3,4,0,12,6,5
2019-09-28 08:38:39+00:00,52.58,13,12,9,20,3,18,11,12
2019-09-28 08:39:09+00:00,52.73,6,2,1,5,4,2,4,0
2019-09-28 08:39:39+00:00,54.03,6,4,1,0,3,2,1,0
2019-09-28 08:40:09+00:00,53.73,0,1,15,3,3,7,1,3
2019-09-28 08:40:39+00:00,54.94,0,1,13,8,6,8,0,8
2019-09-28 08:41:09+00:00,52.95,1,0,13,5,5,7,3,5
2019-09-28 08:41:39+00:00,59.32,6,2,16,10,12,14,5,5
2019-09-28 08:42:09+00:00,51.64,40,40,23,19,15,35,21,4
2019-09-28 08:42:39+00:00,52.95,5,3,1,2,3,4,0,0
2019-09-28 08:43:09+00:00,51.59,7,13,1,0,3,5,4,0
2019-09-28 08:43:39+00:00,51.28,2,6,3,2,2,5,1,0
2019-09-28 08:44:09+00:00,51.56,2,10,2,1,2,7,4,0
2019-09-28 08:44:39+00:00,51.88,6,8,1,3,1,4,1,0
2019-09-28 08:45:09+00:00,51.95,8,4,3,9,5,14,12,5
2019-09-28 08:45:39+00:00,52.72,8,5,7,5,2,8,8,19
2019-09-28 08:46:09+00:00,53.68,25,14,11,16,9,15,24,15
2019-09-28 08:46:39+00:00,54.17,15,7,11,7,2,24,19,8
2019-09-28 08:47:09+00:00,54.12,23,14,8,18,2,21,27,7
2019-09-28 08:47:39+00:00,53.16,12,11,4,5,5,8,0,0
2019-09-28 08:48:09+00:00,53.48,8,6,3,5,0,5,0,0
2019-09-28 08:48:39+00:00,52.53,8,5,4,6,3,4,0,0
2019-09-28 08:49:09+00:00,51.97,5,8,4,10,6,8,1,0
2019-09-28 08:49:39+00:00,52.29,3,3,4,35,4,7,0,5
2019-09-28 08:50:09+00:00,54.27,5,2,1,59,4,11,2,3
2019-09-28 08:50:39+00:00,55.31,4,2,3,86,14,21,4,12
2019-09-28 08:51:09+00:00,55.75,6,5,3,99,11,27,1,8
2019-09-28 08:51:39+00:00,55.78,20,15,11,16,7,14,7,1
2019-09-28 08:52:09+00:00,54.98,1,4,2,8,7,6,1,0
2019-09-28 08:52:39+00:00,55.05,8,7,3,5,3,4,2,1
2019-09-28 08:53:09+00:00,55.73,9,4,2,7,3,2,2,0
2019-09-28 08:53:39+00:00,53.91,8,15,1,7,6,3,10,2
2019-09-28 08:54:09+00:00,53.48,13,13,9,8,8,2,14,0
2019-09-28 08:54:39+00:00,51.88,10,6,3,2,2,3,8,0
2019-09-28 08:55:09+00:00,50.53,7,14,2,7,3,3,8,1
2019-09-28 08:55:39+00:00,50.38,30,12,10,15,5,18,22,2
2019-09-28 08:56:09+00:00,52.41,6,1,1,3,1,4,4,1
2019-09-28 08:56:39+00:00,51.47,31,8,15,12,7,32,33,3
2019-09-28 08:57:09+00:00,54.04,35,11,19,19,3,25,58,12
2019-09-28 08:57:39+00:00,54.87,7,2,12,5,1,9,32,8
2019-09-28 08:58:09+00:00,54.92,16,17,4,19,13,28,0,0
2019-09-28 08:58:39+00:00,54.32,0,3,0,9,7,4,0,1
2019-09-28 08:59:09+00:00,54.39,1,3,4,9,2,4,0,4
2019-09-28 08:59:39+00:00,55.02,1,4,3,44,11,8,0,10
2019-09-28 09:00:09+00:00,55.27,19,16,4,77,21,41,9,10
2019-09-28 09:00:39+00:00,65.08,7,12,4,12,9,25,5,0
2019-09-28 09:01:09+00:00,55.1,3,10,4,16,5,7,10,7
2019-09-28 09:01:39+00:00,54.57,9,3,2,5,4,2,4,3
2019-09-28 09:02:09+00:00,54.25,4,9,3,3,1,6,6,1
2019-09-28 09:02:39+00:00,53.77,5,7,6,3,1,7,4,1
2019-09-28 09:03:09+00:00,53.97,11,15,7,8,5,6,14,1
2019-09-28 09:03:39+00:00,51.18,1,3,2,2,0,7,5,5
2019-09-28 09:04:09+00:00,51.88,12,10,8,19,2,13,15,8
2019-09-28 09:04:39+00:00,53.43,13,9,6,6,4,22,26,7
2019-09-28 09:05:09+00:00,54.22,22,10,9,7,3,15,27,10
2019-09-28 09:05:39+00:00,54.28,16,2,24,13,3,17,55,9
2019-09-28 09:06:09+00:00,56.37,10,2,7,4,0,10,26,5
2019-09-28 09:06:39+00:00,70.99,9,6,5,6,2,9,0,5
2019-09-28 09:07:09+00:00,51.74,50,30,17,37,25,48,14,6
2019-09-28 09:07:39+00:00,50.73,3,4,5,1,5,5,2,1
2019-09-28 09:08:09+00:00,51.16,3,5,2,2,4,4,0,0
2019-09-28 09:08:39+00:00,51.24,2,6,1,1,1,3,1,0
2019-09-28 09:09:09+00:00,51.34,4,3,0,3,6,2,5,5
2019-09-28 09:09:39+00:00,51.19,6,7,6,6,2,13,5,2
2019-09-28 09:10:09+00:00,50.79,1,2,3,5,2,5,6,0
2019-09-28 09:10:39+00:00,51.56,7,9,6,3,3,5,4,0
2019-09-28 09:11:09+00:00,51.78,3,6,2,3,2,6,0,1
2019-09-28 09:11:39+00:00,50.77,3,3,3,1,3,2,3,0
2019-09-28 09:12:09+00:00,50.82,2,3,4,3,7,6,2,2
2019-09-28 09:12:39+00:00,51.2,2,3,2,5,0,2,3,1
2019-09-28 09:13:09+00:00,50.63,7,5,1,9,0,6,7,4
2019-09-28 09:13:39+00:00,50.01,6,4,0,11,1,2,3,6
2019-09-28 09:14:09+00:00,50.15,4,2,2,5,3,5,3,2
2019-09-28 09:14:39+00:00,50.28,4,5,5,3,2,3,14,11
2019-09-28 09:15:09+00:00,50.52,1,1,2,1,0,3,1,5
2019-09-28 09:15:39+00:00,51.47,0,0,0,0,0,0,0,0
2019-09-28 09:16:09+00:00,54.77,0,0,0,0,0,0,0,0
2019-09-28 09:16:39+00:00,46.59,54,39,26,42,31,51,8,10
2019-09-28 09:17:09+00:00,51.69,6,2,3,6,5,3,3,0
2019-09-28 09:17:39+00:00,58.2,11,20,4,7,5,5,11,0
2019-09-28 09:18:09+00:00,51.63,8,3,3,9,3,8,2,0
2019-09-28 09:18:39+00:00,51.41,5,5,3,5,3,1,1,0
2019-09-28 09:19:09+00:00,51.79,6,6,2,1,2,5,3,1
2019-09-28 09:19:39+00:00,50.98,6,4,4,2,1,2,1,2
2019-09-28 09:20:09+00:00,50.45,5,1,0,10,2,7,5,4
2019-09-28 09:20:39+00:00,50.69,10,5,2,11,0,9,11,6
2019-09-28 09:21:09+00:00,50.82,9,7,4,10,3,15,6,9
2019-09-28 09:21:39+00:00,51.21,8,6,4,11,4,9,5,7
2019-09-28 09:22:09+00:00,51.15,6,4,4,8,4,16,6,7
2019-09-28 09:22:39+00:00,52.28,13,6,6,24,0,15,10,8
2019-09-28 09:23:09+00:00,53.11,2,1,0,1,0,1,0,0
2019-09-28 09:23:39+00:00,52.71,0,0,0,0,0,0,0,0
2019-09-28 09:24:09+00:00,55.96,0,0,0,0,0,0,0,0
2019-09-28 09:24:39+00:00,53.83,0,0,0,0,0,0,0,0
2019-09-28 09:25:09+00:00,50.39,55,49,22,20,18,46,26,4
2019-09-28 09:25:39+00:00,45.99,5,7,2,3,1,4,3,0
2019-09-28 09:26:09+00:00,51.77,3,5,2,3,3,5,2,0
2019-09-28 09:26:39+00:00,51.32,4,7,5,0,3,1,2,0
2019-09-28 09:27:09+00:00,51.16,2,3,2,2,1,6,3,0
2019-09-28 09:27:39+00:00,50.32,8,9,3,3,3,6,9,0
2019-09-28 09:28:09+00:00,50.67,13,14,5,3,2,6,7,0
2019-09-28 09:28:39+00:00,50.38,2,1,1,3,3,3,2,0
2019-09-28 09:29:09+00:00,50.32,2,2,1,2,2,6,2,0
2019-09-28 09:29:39+00:00,48.39,2,3,4,1,0,3,2,0
2019-09-28 09:30:09+00:00,50.42,6,2,1,1,5,6,6,0
2019-09-28 09:30:39+00:00,52.55,1,4,5,3,1,7,2,0
2019-09-28 09:31:09+00:00,51.57,7,2,1,6,3,4,1,1
2019-09-28 09:31:39+00:00,51.98,2,3,1,2,0,7,4,1
2019-09-28 09:32:09+00:00,50.14,11,6,5,7,4,12,7,3
2019-09-28 09:32:39+00:00,50.98,6,12,6,4,5,7,9,4
2019-09-28 09:33:09+00:00,50.98,11,5,6,5,3,4,4,5
2019-09-28 09:33:39+00:00,50.26,12,4,7,10,2,2,5,2
2019-09-28 09:34:09+00:00,50.9,5,1,4,4,4,8,5,0
2019-09-28 09:34:39+00:00,50.25,1,2,2,3,3,2,4,2
2019-09-28 09:35:09+00:00,50.84,3,3,5,7,2,9,10,3
2019-09-28 09:35:39+00:00,51.89,7,6,3,7,3,9,4,5
2019-09-28 09:36:09+00:00,52.14,6,4,2,3,4,4,4,4
2019-09-28 09:36:39+00:00,52.4,0,0,0,0,0,0,0,0
2019-09-28 09:37:09+00:00,63.93,15,15,6,17,9,24,1,8
2019-09-28 09:37:39+00:00,43.73,36,27,6,29,18,43,11,3
2019-09-28 09:38:09+00:00,52.97,4,7,2,7,3,5,2,0
2019-09-28 09:38:39+00:00,51.82,5,9,0,2,1,4,1,0
2019-09-28 09:39:09+00:00,51.77,0,2,0,4,2,10,2,0
2019-09-28 09:39:39+00:00,51.56,4,3,0,8,0,6,2,3
2019-09-28 09:40:09+00:00,51.59,4,3,0,4,2,10,0,1
2019-09-28 09:40:39+00:00,51.34,2,5,2,9,1,9,1,8
2019-09-28 09:41:09+00:00,51.2,3,5,4,14,3,13,4,12
2019-09-28 09:41:39+00:00,52.3,1,3,2,9,4,13,3,4
2019-09-28 09:42:09+00:00,52.55,2,4,2,9,2,5,1,4
2019-09-28 09:42:39+00:00,52.82,2,4,1,17,2,9,8,6
2019-09-28 09:43:09+00:00,54.18,5,3,1,10,0,5,2,2
2019-09-28 09:43:39+00:00,53.42,0,0,0,0,0,0,0,0
2019-09-28 09:44:09+00:00,66.59,0,0,0,0,0,0,0,0
2019-09-28 09:44:39+00:00,41.48,39,47,26,34,24,53,25,6
2019-09-28 09:45:09+00:00,52.8,5,4,2,3,2,6,3,0
2019-09-28 09:45:39+00:00,52.1,6,6,6,4,2,6,1,0
2019-09-28 09:46:09+00:00,51.4,3,3,1,1,2,5,2,0
2019-09-28 09:46:39+00:00,50.93,6,2,4,1,1,0,1,0
2019-09-28 09:47:09+00:00,50.1,3,5,1,0,2,5,2,0
2019-09-28 09:47:39+00:00,50.3,3,3,1,1,1,5,2,0
2019-09-28 09:48:09+00:00,49.83,5,4,0,2,2,5,1,0
2019-09-28 09:48:39+00:00,49.73,2,5,0,1,0,5,0,0
2019-09-28 09:49:09+00:00,49.94,1,5,2,3,0,2,3,2
2019-09-28 09:49:39+00:00,49.85,4,2,3,3,2,7,2,4
2019-09-28 09:50:09+00:00,49.98,7,5,2,6,3,6,5,1
2019-09-28 09:50:39+00:00,51.03,6,0,7,7,1,6,4,4
2019-09-28 09:51:09+00:00,51.66,6,0,2,6,3,6,7,5
2019-09-28 09:51:39+00:00,51.95,9,3,3,9,2,14,7,9
2019-09-28 09:52:09+00:00,52.76,0,0,0,0,0,0,0,0
2019-09-28 09:52:39+00:00,53.47,0,0,0,0,0,0,0,0
2019-09-28 09:53:09+00:00,65.17,1,1,0,1,2,0,0,0
2019-09-28 09:53:39+00:00,48.39,57,39,20,38,35,42,25,5
2019-09-28 09:54:09+00:00,51.56,6,4,3,3,5,3,2,0
2019-09-28 09:54:39+00:00,51.02,3,4,2,6,0,4,3,1
2019-09-28 09:55:09+00:00,50.56,4,4,1,1,1,5,1,0
2019-09-28 09:55:39+00:00,50.92,4,3,0,0,2,3,2,0
2019-09-28 09:56:09+00:00,50.55,6,5,1,4,1,2,4,0
2019-09-28 09:56:39+00:00,51.19,4,2,1,1,2,3,2,0
2019-09-28 09:57:09+00:00,51.34,6,8,0,2,3,4,1,0
2019-09-28 09:57:39+00:00,51.08,1,3,0,1,2,0,3,0
2019-09-28 09:58:09+00:00,50.68,5,1,3,2,1,3,1,1
2019-09-28 09:58:39+00:00,50.22,0,1,1,2,1,2,1,0
2019-09-28 09:59:09+00:00,49.75,6,4,1,2,1,5,1,0
2019-09-28 09:59:39+00:00,49.91,4,2,0,2,1,2,2,0
2019-09-28 10:00:09+00:00,49.08,2,1,0,1,0,2,0,0
2019-09-28 10:00:39+00:00,49.83,1,3,5,4,2,2,5,0
2019-09-28 10:01:09+00:00,51.02,3,2,1,2,2,2,1,0
2019-09-28 10:01:39+00:00,50.95,3,4,0,0,2,10,3,0
2019-09-28 10:02:09+00:00,51.74,4,6,1,1,0,4,0,0
2019-09-28 10:02:39+00:00,51.64,5,5,5,2,1,3,1,0
2019-09-28 10:03:09+00:00,52.05,5,8,0,9,4,3,5,2
2019-09-28 10:03:39+00:00,52.56,7,6,8,7,3,10,8,3
2019-09-28 10:04:09+00:00,52.48,7,9,1,10,4,8,5,2
2019-09-28 10:04:39+00:00,53.59,8,8,2,6,2,5,7,2
2019-09-28 10:05:09+00:00,51.32,9,5,7,11,3,7,10,4
2019-09-28 10:05:39+00:00,53.69,11,9,4,16,3,6,14,8
2019-09-28 10:06:09+00:00,72.91,55,43,27,79,28,76,12,24
2019-09-28 10:06:39+00:00,53.91,14,6,2,12,7,19,2,1
2019-09-28 10:07:09+00:00,54.44,6,6,4,11,4,9,12,9
2019-09-28 10:07:39+00:00,54.1,3,7,5,10,1,6,9,11
2019-09-28 10:08:09+00:00,53.88,13,5,2,17,6,10,8,5
2019-09-28 10:08:39+00:00,53.34,6,4,3,21,1,10,3,5
2019-09-28 10:09:09+00:00,55.44,4,5,1,11,1,7,3,4
2019-09-28 10:09:39+00:00,54.4,9,7,6,25,4,17,20,7
2019-09-28 10:10:09+00:00,55.66,5,7,4,32,2,28,13,12
2019-09-28 10:10:39+00:00,55.02,9,8,4,26,3,16,6,12
2019-09-28 10:11:09+00:00,55.91,6,4,7,15,1,12,8,6
2019-09-28 10:11:39+00:00,73.42,0,0,0,0,0,0,0,0
2019-09-28 10:12:09+00:00,59.36,55,36,31,46,36,76,24,20
2019-09-28 10:12:39+00:00,52.2,12,2,2,6,2,11,6,1
2019-09-28 10:13:09+00:00,51.98,4,5,0,2,3,4,2,0
2019-09-28 10:13:39+00:00,51.23,7,4,1,2,5,6,4,0
2019-09-28 10:14:09+00:00,50.75,10,8,4,9,7,6,7,0
2019-09-28 10:14:39+00:00,52.05,2,3,3,2,1,8,3,0
2019-09-28 10:15:09+00:00,51.92,5,4,3,5,1,0,1,0
2019-09-28 10:15:39+00:00,52.12,1,4,3,2,0,0,6,0
2019-09-28 10:16:09+00:00,51.15,2,2,6,9,1,4,3,4
2019-09-28 10:16:39+00:00,51.11,3,0,2,3,2,7,7,5
2019-09-28 10:17:09+00:00,51.08,4,1,3,8,2,5,2,5
2019-09-28 10:17:39+00:00,51.59,2,1,6,7,0,3,3,8
2019-09-28 10:18:09+00:00,51.78,10,5,4,8,3,10,8,3
2019-09-28 10:18:39+00:00,51.95,5,1,3,9,3,8,8,4
2019-09-28 10:19:09+00:00,52.45,9,2,6,15,2,12,18,5
2019-09-28 10:19:39+00:00,54.01,0,0,0,0,0,0,0,0
2019-09-28 10:20:09+00:00,55.6,41,48,25,37,27,36,15,2
2019-09-28 10:20:39+00:00,42.92,2,2,2,3,5,3,0,0
2019-09-28 10:21:09+00:00,51.93,5,4,4,2,3,3,6,0
2019-09-28 10:21:39+00:00,51.46,7,4,5,1,3,6,4,0
2019-09-28 10:22:09+00:00,51.66,5,8,2,4,1,5,5,0
2019-09-28 10:22:39+00:00,50.72,2,5,4,3,4,2,2,1
2019-09-28 10:23:09+00:00,51.05,2,3,3,3,2,3,0,0
2019-09-28 10:23:39+00:00,50.72,8,1,2,5,2,7,2,0
2019-09-28 10:24:09+00:00,50.85,3,3,1,6,1,7,1,0
2019-09-28 10:24:39+00:00,51.34,6,8,2,7,2,5,1,0
2019-09-28 10:25:09+00:00,50.81,5,5,1,4,2,3,0,0
2019-09-28 10:25:39+00:00,50.64,4,3,3,2,2,7,0,0
2019-09-28 10:26:09+00:00,50.48,1,5,1,2,4,1,3,1
2019-09-28 10:26:39+00:00,50.3,7,3,3,5,0,6,2,0
2019-09-28 10:27:09+00:00,49.77,3,3,1,5,2,5,4,0
2019-09-28 10:27:39+00:00,50.21,2,2,1,3,1,1,0,1
2019-09-28 10:28:09+00:00,50.22,8,3,1,3,0,3,1,0
2019-09-28 10:28:39+00:00,49.86,3,2,4,4,1,9,6,3
2019-09-28 10:29:09+00:00,51.05,4,6,2,8,4,7,6,6
2019-09-28 10:29:39+00:00,50.91,6,9,6,11,1,13,4,2
2019-09-28 10:30:09+00:00,51.26,10,5,6,8,4,9,8,7
2019-09-28 10:30:39+00:00,52.46,8,18,13,3,6,17,0,0
2019-09-28 10:31:09+00:00,52.36,2,0,0,0,0,3,0,1
2019-09-28 10:31:39+00:00,51.41,0,0,2,1,0,3,1,0
2019-09-28 10:32:09+00:00,51.59,3,2,3,1,2,3,1,0
2019-09-28 10:32:39+00:00,52.41,0,0,3,2,2,8,2,3
2019-09-28 10:33:09+00:00,53.1,1,0,17,6,4,11,3,12
2019-09-28 10:33:39+00:00,57.6,1,0,23,13,13,9,3,5
2019-09-28 10:34:09+00:00,63.95,37,34,38,46,35,45,26,16
2019-09-28 10:34:39+00:00,49.84,6,6,4,7,5,9,7,1
2019-09-28 10:35:09+00:00,49.56,4,4,1,2,0,3,3,0
2019-09-28 10:35:39+00:00,49.42,8,6,8,4,3,7,8,0
2019-09-28 10:36:09+00:00,51.04,4,6,4,5,3,2,4,0
2019-09-28 10:36:39+00:00,50.92,2,3,3,5,3,4,3,0
2019-09-28 10:37:09+00:00,51.14,6,3,2,3,4,7,6,0
2019-09-28 10:37:39+00:00,50.72,0,1,1,4,0,1,3,0
2019-09-28 10:38:09+00:00,50.27,3,5,2,2,2,2,4,0
2019-09-28 10:38:39+00:00,49.77,5,2,1,1,1,3,5,4
2019-09-28 10:39:09+00:00,50.0,8,3,2,2,3,9,9,2
2019-09-28 10:39:39+00:00,49.82,8,0,3,2,2,9,9,8
2019-09-28 10:40:09+00:00,50.12,13,5,9,11,5,12,14,6
2019-09-28 10:40:39+00:00,50.91,7,7,5,6,1,10,9,4
2019-09-28 10:41:09+00:00,52.15,0,0,0,0,0,0,0,0
2019-09-28 10:41:39+00:00,75.0,26,17,12,12,21,39,16,3
2019-09-28 10:42:09+00:00,53.55,0,0,4,2,2,12,4,3
2019-09-28 10:42:39+00:00,55.03,14,11,5,21,9,16,16,15
2019-09-28 10:43:09+00:00,53.72,13,23,8,9,6,22,2,0
2019-09-28 10:43:39+00:00,54.7,9,7,3,1,2,3,4,1
2019-09-28 10:44:09+00:00,52.96,2,7,1,3,3,2,3,2
2019-09-28 10:44:39+00:00,52.6,6,7,0,4,1,14,1,2
2019-09-28 10:45:09+00:00,52.24,9,5,4,4,3,5,4,1
2019-09-28 10:45:39+00:00,52.72,4,8,5,3,4,5,1,0
2019-09-28 10:46:09+00:00,52.28,6,4,3,0,4,8,2,1
2019-09-28 10:46:39+00:00,52.3,4,3,6,9,7,11,3,6
2019-09-28 10:47:09+00:00,52.61,5,7,7,6,6,9,13,1
2019-09-28 10:47:39+00:00,52.8,4,7,5,11,5,11,9,5
2019-09-28 10:48:09+00:00,52.26,11,7,3,10,3,14,10,6
2019-09-28 10:48:39+00:00,54.7,15,8,5,8,2,12,9,14
2019-09-28 10:49:09+00:00,72.83,28,34,18,26,28,41,6,7
2019-09-28 10:49:39+00:00,56.2,20,19,6,15,9,17,7,2
2019-09-28 10:50:09+00:00,52.17,4,5,4,6,0,3,1,0
2019-09-28 10:50:39+00:00,52.1,9,4,2,12,3,9,1,0
2019-09-28 10:51:09+00:00,51.79,5,7,4,6,3,4,3,1
2019-09-28 10:51:39+00:00,51.29,4,5,4,3,4,1,1,0
2019-09-28 10:52:09+00:00,51.06,2,3,1,3,4,2,4,0
2019-09-28 10:52:39+00:00,50.66,2,0,2,3,3,5,1,0
2019-09-28 10:53:09+00:00,50.48,2,5,1,1,1,2,5,0
2019-09-28 10:53:39+00:00,50.54,3,5,1,3,0,3,4,0
2019-09-28 10:54:09+00:00,50.77,5,4,3,0,2,2,0,0
2019-09-28 10:54:39+00:00,50.52,1,7,1,4,1,3,5,0
2019-09-28 10:55:09+00:00,50.58,3,3,3,3,4,3,1,0
2019-09-28 10:55:39+00:00,50.93,3,0,4,2,2,3,1,0
2019-09-28 10:56:09+00:00,50.28,3,3,5,2,1,7,0,1
2019-09-28 10:56:39+00:00,50.38,1,3,3,4,2,4,2,3
2019-09-28 10:57:09+00:00,50.86,1,3,2,24,7,10,2,9
2019-09-28 10:57:39+00:00,51.48,9,5,14,23,9,16,9,12
